RBD;DV_RBD;NOM_RBD;RBD_A1;RBD_A2;COD_DEPE;COD_DEPE2;COD_REG_RBD;COD_PRO_RBD;COD_COM_RBD;NOM_COM_RBD;COD_DEPROV_RBD;NOM_DEPROV_RBD;RURAL_RBD;EFECTIVR;SUPERAR;INICIAR;MEJORAR;INTEGRAR;IGUALDR;CLUSTER;INDICER;SEL2018_25;SEL2018_35;SEL
199;6;LICEO DOMINGO LATRILLE LASTAUNOU; ; ;2;1;2;23;2301;TOCOPILLA;21;ANTOFAGASTA - TOCOPILLA;1;30,4372272558865;73,5574243060212;87,46;100;49;86,6130638193354;232;60,6103269306177;2;2;3
200;3;LICEO POLITECNICO DIEGO PORTALES P.; ; ;2;1;2;23;2301;TOCOPILLA;21;ANTOFAGASTA - TOCOPILLA;1;37,8356292180982;62,5665691222608;94,6545454545454;87,5;82,8333333333333;92,6893965105336;232;63,4804287911861;2;2;3
201;1;ESCUELA CARLOS CONDELL DE LA HAZA; ; ;2;1;2;23;2301;TOCOPILLA;21;ANTOFAGASTA - TOCOPILLA;1;34,0056132629444;54,0865506329363;0;75;0;95,2909727637284;212;50,1903250925318;2;2;3
203;8;ESCUELA PABLO NERUDA; ; ;2;1;2;23;2301;TOCOPILLA;21;ANTOFAGASTA - TOCOPILLA;1;42,4770674309199;58,6328493646517;92,68;87,5;92,5;96,8844181949466;212;65,3840847744311;2;2;3
204;6;ESCUELA L.GRAL.BERNARDO O´HIGGINS R.; ; ;2;1;2;23;2301;TOCOPILLA;21;ANTOFAGASTA - TOCOPILLA;1;38,2098110047803;66,5686559220555;93,54;87,5;80,4166666666667;95,5051240552324;212;65,1712143554287;2;2;3
205;4;ESCUELA ARTURO PRAT CHACON;12827; ;2;1;2;23;2301;TOCOPILLA;21;ANTOFAGASTA - TOCOPILLA;1;35,6059060645035;65,9205820849569;0;100;0;94,2324701508976;212;54,3630916608517;2;2;3
206;2;ESCUELA ESTADOS UNIDOS DE NORTEAMERICA; ; ;2;1;2;23;2301;TOCOPILLA;21;ANTOFAGASTA - TOCOPILLA;1;44,6628707185375;69,4022295725969;94,45;87,5;97,9166666666667;94,0666630645686;212;68,9653856537244;1;2;1
207;0;ESC. ESPECIAL PEDRO AGUIRRE CERDA; ; ;2;1;2;23;2301;TOCOPILLA;21;ANTOFAGASTA - TOCOPILLA;1; ; ;89,1625;75;92,5;98,0471953946955;251;94,4146656393582;2;1;2
208;9;COLEGIO SAGRADA FAMILIA; ; ;3;2;2;23;2301;TOCOPILLA;21;ANTOFAGASTA - TOCOPILLA;1;52,9818122797516;57,9778217603893;81,45;87,5;88,75;95,936851339064;231;68,0176679310112;2;2;3
210;0;ESCUELA ARTURO PEREZ CANTO; ; ;2;1;2;23;2302;MARÍA ELENA;21;ANTOFAGASTA - TOCOPILLA;1;43,7632825980184;63,1498316780041;96,69;100;100;95,8348312761952;211;67,7594303118709;2;2;3
211;9;LICEO H.C. T.P. MARIA ELENA; ; ;2;1;2;23;2302;MARÍA ELENA;21;ANTOFAGASTA - TOCOPILLA;1;45,938312270276;66,5162267466;0;100;0;92,810312879191;232;58,0399878624721;2;2;3
214;3;ESCUELA IGNACIO CARRERA PINTO; ; ;2;1;2;23;2302;MARÍA ELENA;21;ANTOFAGASTA - TOCOPILLA;2;66,5628497962954;60,7785173665586;52,7888888888889;75;41,25;92,2178816598176;221;68,6640065857589;2;2;3
217;8;LICEO LUIS CRUZ MARTINEZ; ; ;1;1;2;22;2201;CALAMA;22;EL LOA;1;64,8196856668089;62,0023323187838;95,17;100;94,1666666666667;94,3183721530533;232;74,5125119529838;1;2;1
218;6;LICEO FRANCISCO DE AGUIRRE; ; ;1;1;2;22;2201;CALAMA;22;EL LOA;1;42,6140429820116;71,3610176418754;70,29;100;44,5833333333333;89,0480707603674;232;63,7854230770169;2;2;3
219;4;LICEO POLITECNICO CESAREO AGUIRRE G.; ; ;1;1;2;22;2201;CALAMA;22;EL LOA;1;42,2249979920497;64,4664574024801;87,7909090909091;100;85,8333333333333;89,1716128865881;232;64,8507333769234;2;2;3
220;8;LICEO MINERO AMÉRICA; ; ;1;1;2;22;2201;CALAMA;22;EL LOA;1;46,2530322979054;63,908101841024;86,3;100;92,9166666666667;94,1515585440959;232;67,5450666787462;1;2;1
222;4;CENTRO EDUC.INTEGRAL DE ADULTOS C.E.I.A; ; ;1;1;2;22;2201;CALAMA;22;EL LOA;1;42,426730536396;62,9441686112489;83,2;100;73,125;82,7400516334815;232;62,1733188689821;2;2;3
223;2;ESCUELA CLAUDIO ARRAU; ; ;1;1;2;22;2201;CALAMA;22;EL LOA;1;41,0120716051186;67,8169423676435;97,71;100;90,8333333333333;92,9432796184696;212;67,014998539564;2;1;2
224;0;ESCUELA GRECIA; ; ;1;1;2;22;2201;CALAMA;22;EL LOA;1;47,4686417573033;66,3878753939601;94,1;100;93,3333333333333;94,977871477345;212;69,3598009521936;1;2;1
225;9;ESCUELA REPUBLICA DE BOLIVIA; ; ;1;1;2;22;2201;CALAMA;22;EL LOA;1;56,2057870257789;68,563691032145;98,59;100;99,1666666666667;96,4521096502832;211;74,0871721449344;1;2;1
226;7;ESCUELA BASICA EMILIO SOTOMAYOR; ; ;1;1;2;22;2201;CALAMA;22;EL LOA;1;49,7638693836795;67,6837372025085;99,14;100;98,3333333333333;96,9587969650103;212;71,5600800876327;1;2;1
227;5;ESCUELA BASICA PRESIDENTE BALMACEDA; ; ;1;1;2;22;2201;CALAMA;22;EL LOA;1;43,6040366635503;61,3256323668598;94,4;100;93,3333333333333;94,4576982264068;212;66,4160309047105;2;1;2
228;3;ESCUELA BASICA VADO DE TOPATER; ; ;1;1;2;22;2201;CALAMA;22;EL LOA;1;44,5141109601342;67,509058585813;86,99;100;80,1666666666667;95,0734744946927;211;67,516655181443;2;2;3
229;1;ESCUELA REPUBLICA DE CHILE; ; ;1;1;2;22;2201;CALAMA;22;EL LOA;1;43,2469200739679;63,2567797158585;96,8;100;90,3333333333333;96,1545915592915;211;67,1919355575193;2;2;3
230;5;ESCUELA BASICA ANDRES BELLO; ; ;1;1;2;22;2201;CALAMA;22;EL LOA;1;45,6502540027891;64,5591875768274;98,21;100;92,5;95,9010223835103;211;68,5829914269159;2;2;3
231;3;ESCUELA BASICA JOHN FITZGERALD KENNEDY; ; ;1;1;2;22;2201;CALAMA;22;EL LOA;1;48,4261088156095;60,8120897555653;96,9;100;87,4166666666667;96,0190227856845;211;68,2540637395177;2;2;3
232;1;ESCUELA BASICA PEDRO VERGARA KELLER; ; ;1;1;2;22;2201;CALAMA;22;EL LOA;1;39,1512738645188;65,428838418269;99,3;99,808429118774;74,1666666666667;95,211064674786;212;65,414982231149;2;2;3
236;4;ESCUELA DE PARVULOS LAS ABEJITAS; ; ;1;1;2;22;2201;CALAMA;22;EL LOA;1;42,7608441211693;63,3852868667784;82,8363636363637;100;76,4;92,5035423889827;212;64,7103537912886;2;2;3
237;2;ESCUELA DE PARVULOS LLAMITO BLANCO; ; ;1;1;2;22;2201;CALAMA;22;EL LOA;1;42,7608441211693;63,3852868667784;77;87,5;73,4;92,5035423889827;212;63,9601719731068;2;2;3
238;0;ESCUELA DIFERENCIAL LOA; ; ;1;1;2;22;2201;CALAMA;22;EL LOA;1; ; ;96,55;100;92,5;98,0471953946955;251;97,1096657002332;1;2;1
239;9;ESCUELA BASICA 21 DE MAYO; ; ;1;1;2;22;2201;CALAMA;22;EL LOA;1;38,6906795431008;68,2072156314266;88,96;87,5;83,3333333333333;95,0940988752564;212;65,5885402269698;2;2;3
240;2;ESCUELA BASICA REPUBLICA DE FRANCIA; ; ;1;1;2;22;2201;CALAMA;22;EL LOA;1;49,7785129130724;70,469897585118;100;99,8263888888889;99,1666666666667;97,1715753826941;211;72,4822287969737;1;2;1
241;0;ESCUELA PARVULARIA LAS ARDILLAS; ; ;1;1;2;22;2201;CALAMA;22;EL LOA;1;42,7608441211693;63,3852868667784;85,9818181818182;87,5;59;95,8381763035866;212;64,5127005252287;2;2;3
243;7;ESCUELA BASICA PUKARA; ; ;1;1;2;22;2201;CALAMA;22;EL LOA;2;55,0068065670479;62,7079418667386;85,3222222222222;100;85,75;94,6874019971584;221;70,1488039252027;1;2;1
244;5;ESCUELA DE PARVULOS LOS ENANITOS; ; ;1;1;2;22;2201;CALAMA;22;EL LOA;1;42,7608441211693;63,3852868667784;60,9545454545455;87,5;54,6;95,7156590222567;212;62,7641103596998;2;2;3
245;3;ESCUELA DE PARVULOS PAPELUCHO; ; ;1;1;2;22;2201;CALAMA;22;EL LOA;1;42,7608441211693;63,3852868667784;67,6636363636364;100;65,4;93,6122729901252;212;63,4939108871763;2;2;3
246;1;ESCUELA BASICA SENORA DE LA CANDELARIA; ; ;1;1;2;22;2201;CALAMA;22;EL LOA;2;36,3154343630571;60,7785173665586;85,9888888888889;100;93,8;97,2281734971436;221;63,6942270796725;2;2;3
248;8;ESCUELA BASICA SAN JOSE; ; ;1;1;2;22;2201;CALAMA;22;EL LOA;2;51,4695886278065;62,7079418667386;81,4444444444444;100;87,6666666666667;93,9785385099056;221;68,5472499871544;2;2;3
252;6;ESCUELA BASICA SAN FRANCISCO; ; ;1;1;2;22;2201;CALAMA;22;EL LOA;2;43,746640336879;53,7014500276903;78,1777777777778;100;59,8;96,8177806332519;221;62,2032413383806;2;2;3
253;4;COLEGIO ADVENTISTA DE CALAMA; ; ;3;2;2;22;2201;CALAMA;22;EL LOA;1;59,5231735187299;64,7222010560468;97,24;100;90,5833333333333;95,2099067612374;231;73,4555366517621;1;2;1
254;2;FUNDACION EDUC.COLEGIO NUESTRA SRA.DE AYQUINA; ; ;3;2;2;22;2201;CALAMA;22;EL LOA;1;59,6894589713671;60,6950394677726;77,59;100;56,5;95,4228617292355;231;69,553140450814;2;2;3
255;0;COLEGIO EJERCITO DE SALVACION; ; ;3;2;2;22;2201;CALAMA;22;EL LOA;1;45,4459993029057;58,1515171035837;97,64;87,5;90,4166666666667;95,8861126037562;232;66,3216226372382;1;2;1
256;9;INSTITUTO OBISPO SILVA LEZAETA; ; ;3;2;2;22;2201;CALAMA;22;EL LOA;1;59,4292181148495;63,0554038801172;100;87,5;96,6666666666667;96,0363388000223;231;73,3556516582654;2;1;2
262;3;ESCUELA DE PARVULOS MICKEY MOUSE; ; ;3;2;2;22;2201;CALAMA;22;EL LOA;1;48,557115344454;62,1322558204302;95,4545454545454;87,5;86,4;94,7210035912678;211;67,9990578245201;2;2;3
265;8;ESCUELA DE PARVULOS LOS CONEJITOS; ; ;1;1;2;22;2201;CALAMA;22;EL LOA;1;42,7608441211693;63,3852868667784;78,6363636363636;75;86,4;92,5035423889827;212;64,4583537912886;2;2;3
268;2;ESC. BASICA RURAL SAN ANTONIO DE PADUA; ; ;2;1;2;22;2202;OLLAGÜE;22;EL LOA;2;54,1344264598907;60,7785173665586;86,2111111111111;87,5;85,4;96,6837312299598;221;69,5108101900538;2;2;3
269;0;ESCUELA BASICA SAN PEDRO DE ATACAMA; ; ;2;1;2;22;2203;SAN PEDRO DE ATACAMA;22;EL LOA;2;48,3337381891523;70,1521143333797;96,43;87,5;70,4166666666667;96,3593761646791;221;69,7817712328954;2;2;3
270;4;COMPLEJO EDUCACIONAL TOCONAO; ; ;2;1;2;22;2203;SAN PEDRO DE ATACAMA;22;EL LOA;2;48,7568903703278;55,1681734278909;94,64;100;92,0833333333333;95,7899691015875;221;66,8434978658467;2;2;3
271;2;ESCUELA BASICA CAMAR; ; ;2;1;2;22;2203;SAN PEDRO DE ATACAMA;22;EL LOA;2;62,473560458566;60,7785173665586;69,8555555555556;100;41,25;97,2281734971436;221;69,7772337350107;2;2;3
273;9;ESCUELA BASICA SOLOR; ; ;2;1;2;22;2203;SAN PEDRO DE ATACAMA;22;EL LOA;2;47,0581360677971;60,7785173665586;66,6111111111111;100;65;93,6184332824053;221;64,2722171965172;2;2;3
274;7;ESCUELA BASICA SAN ROQUE; ; ;2;1;2;22;2203;SAN PEDRO DE ATACAMA;22;EL LOA;2;52,8169496750923;62,7079418667386;84,8888888888889;100;74,4;95,9545410822272;221;69,0238274738943;2;2;3
275;5;ESCUELA BASICA ANDINA; ; ;2;1;2;22;2203;SAN PEDRO DE ATACAMA;22;EL LOA;2;51,4695886278065;62,7079418667386;53,6333333333333;100;21,5;97,2281734971436;221;64,2851696843468;2;2;3
276;3;ESCUELA BASICA TALABRE; ; ;2;1;2;22;2203;SAN PEDRO DE ATACAMA;22;EL LOA;2;51,4695886278065;62,7079418667386;59,8222222222222;100;14,3333333333333;97,2281734971436;221;64,2981696843468;2;2;3
277;1;ESCUELA BASICA SAN BARTOLOME; ; ;2;1;2;22;2203;SAN PEDRO DE ATACAMA;22;EL LOA;2;55,6350628948058;62,7079418667386;81,9555555555556;100;76,2;97,9378717726937;221;70,4168621170909;1;2;1
279;8;LICEO INDUSTRIAL EULOGIO GORDO MONEO; ; ;1;1;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;1;40,2257959332808;68,8248926472392;0;87,5;0;94,4133371448881;232;56,6754486084162;2;2;3
280;1;LICEO COMERCIAL JERARDO MUNOZ CAMPOS; ; ;1;1;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;1;34,709301085043;62,2196582447109;97,7363636363636;100;98,3333333333333;92,219826366938;232;63,3331559955598;2;2;3
283;6;LICEO TECNICO ANTOFAGASTA; ; ;1;1;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;1;33,5628291575699;59,2734294365473;0;100;0;45,1491996435877;232;40,9476309521234;2;2;3
284;4;LICEO DE HOMBRES DE ANTOFAGASTA MARIO BAHAMONDE SILVA; ; ;1;1;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;1;40,3964159861164;60,5349848408867;0;100;0;90,179226220374;232;53,7358994387936;2;2;3
285;2;LICEO MARTA NAREA DIAZ; ; ;1;1;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;1;39,922129251473;64,2667629220403;0;87,5;0;90,0325554314707;232;54,3230436361399;2;2;3
286;0;LICEO LA PORTADA; ; ;1;1;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;1;31,0744603822312;66,5162267466;0;100;0;87,469109601597;232;51,3652979428249;2;2;3
287;9;LICEO DOMINGO HERRERA RIVERA; ; ;1;1;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;1;41,6171680858268;65,76049448913;0;100;0;94,9201357692319;232;56,6937205179434;2;2;3
288;7;ESCUELA JAPON; ; ;1;1;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;1;55,206780746848;61,9213916274405;94,53;100;96,6666666666667;97,6858309868111;211;71,7605146824489;1;2;1
289;5;ESCUELA ESPANA; ; ;1;1;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;1;38,1449058250844;63,9667595271601;0;87,5;0;93,86803218989;212;54,4252749046618;2;2;3
291;7;ESCUELA PADRE GUSTAVO LE PAIGE WALQUE; ; ;1;1;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;1;47,5961383747594;61,3256323668598;88,18;100;97,9166666666667;95,7275015639525;212;68,0284319387846;2;1;2
292;5;ESCUELA REPUBLICA DE ITALIA; ; ;1;1;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;1;40,0370312242423;64,0747878573276;78,32;100;65,75;95,6212328304407;212;63,7780133757183;2;2;3
293;3;ESCUELA JOSE PAPIC RADNIC; ; ;1;1;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;1;36,5911471696749;61,7989185289912;89,51;100;40,5833333333333;94,1045068740579;212;60,9451798198567;2;2;3
294;1;ESCUELA PROFESORA LJUBICA DOMIC WUTH; ; ;1;1;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;1;40,3608364331783;62,708904650491;94,16;100;75,4166666666667;93,9712280456303;211;64,5861062857855;2;2;3
296;8;ESCUELA REPUBLICA DE LOS ESTADOS UNIDOS; ; ;1;1;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;1;40,9364901119462;61,3256323668598;94,06;100;76,6666666666667;93,8037642179561;212;64,4314398654245;2;2;3
297;6;ESCUELA ALCALDE MAXIMILIANO POBLETE; ; ;1;1;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;1;35,2859860963378;63,3418526581246;86,86;87,5;79,1666666666667;93,3636195452337;212;62,2514632332046;2;2;3
298;4;ESCUELA DARIO SALAS DIAZ; ; ;1;1;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;1;36,6819530658719;49,0312005610004;84,83;100;62,9166666666667;95,3285026759429;211;58,5089627134935;2;2;3
301;8;ESCUELA ROMULO J. PENA MATURANA; ; ;1;1;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;1;38,6003965664018;68,4042996072431;83,05;100;39,75;92,3489132303151;212;62,7226115302661;2;2;3
302;6;ESCUELA JUAN LOPEZ; ; ;1;1;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;1;41,7956238505426;58,9307411727763;75,86;100;40,5833333333333;93,818734775159;212;61,1858766702798;2;2;3
303;4;ESCUELA REPUBLICA ARGENTINA; ; ;1;1;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;1;49,2530815612697;61,3256323668598;87,96;100;85,4166666666667;95,3957373423992;212;67,9303127890517;2;1;2
304;2;LICEO BICENTENARIO ANDRES SABELLA; ; ;1;1;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;1;52,976331830596;60,3502621368972;97,42;37,5;99,1666666666667;97,6331065492593;231;69,5321329498221;2;2;3
305;0;ESCUELA HUMBERTO GONZALEZ ECHEGOYEN; ; ;1;1;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;1;51,3449506939148;63,7287449017642;94,84;75;96,0833333333333;94,8483306614473;212;69,7028797414275;1;2;1
306;9;ESCUELA HUANCHACA; ; ;1;1;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;1;40,780131783723;53,2425339397406;94,33;100;70,25;97,8429287854324;212;62,6943025959;2;2;3
307;7;ESCUELA DE PARVULOS MARCELA PAZ; ; ;1;1;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;1;42,7608441211693;63,3852868667784;98,8181818181818;100;98;95,7168079274792;212;67,4561813006669;2;1;2
310;7;ESCUELA CLAUDIO MATTE PEREZ; ; ;1;1;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;1;44,6462291670535;64,1975570721925;85,15;75;58,0833333333333;95,1047119511578;212;64,9306240679451;2;2;3
311;5;ESC DIFERENCIAL JUAN SANDOVAL CARRASCO; ; ;1;1;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;1; ; ;95,725;100;77;98,0471953946955;251;94,7539514599832;1;2;1
312;3;ESCUELA ECUADOR; ; ;1;1;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;1;44,3326671467584;62,8618002078234;0;100;0;95,1357438899349;211;56,9342545582769;2;2;3
313;1;ESCUELA ARTURO PRAT; ; ;1;1;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;1;50,8239525818334;66,1638956510491;92,76;87,5;86,8333333333333;95,1310458794818;212;69,9168499977248;1;2;1
315;8;ESCUELA HEROES DE LA CONCEPCION; ; ;1;1;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;1;44,1983352256583;61,7815437943296;92,59;87,5;63,6666666666667;95,6072892214651;212;65,1745532579615;2;2;3
316;6;ESCUELA LAS AMERICAS PROFESOR JUSTO VALLADARES ORELLANA; ; ;1;1;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;1;47,9756420751992;63,38781910729;93,73;87,5;72,9166666666667;91,8686206400927;212;66,7303067920187;2;1;2
317;4;ESCUELA LAS ROCAS; ; ;1;1;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;1;39,592723805553;60,1194036486086;94,45;50;71,4166666666667;93,7572425276832;211;62,3471675190887;2;2;3
318;2;ESCUELA EDDA CUNEO DONNAGIO; ; ;1;1;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;1;69,4359727121466;63,4378631481848;77,26;100;79,4166666666667;96,147759894947;211;75,2128520952077;1;2;1
319;0;ESCUELA LA BANDERA; ; ;1;1;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;1;49,965464761782;64,5357078377797;95,3;87,5;83,9166666666667;96,8586066150777;212;69,5299469450881;1;2;1
320;4;LICEO ARTISTICO DE ANTOFAGASTA `ARMANDO CARRERA GONZALEZ`; ; ;1;1;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;1;38,9114488713274;58,597269549834;85,0181818181818;87,5;94,5833333333333;92,0199086130072;232;62,6291090269638;2;2;3
322;0;ESCUELA GENERAL MANUEL BAQUEDANO; ; ;1;1;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;1;43,4048959865275;61,8448224280857;72,8;100;63,3333333333333;94,4444125176411;212;63,6887992154269;2;2;3
324;7;ESCUELA FUNDACION MINERA ESCONDIDA; ; ;1;1;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;1;37,4318467386174;66,0598175897615;94,12;100;79,1666666666667;93,0869029973439;212;64,4311842111706;2;2;3
326;3;ESCUELA SANTIAGO AMENGUAL B.; ; ;1;1;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;1;42,9008536710369;61,4259901261187;0;100;0;90,41486709766;212;54,9638638550821;2;2;3
329;8;INSTITUTO CIENTÍFICO EDUCACIONAL JOSÉ MAZA SANCHO; ; ;1;1;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;1;49,8979835068232;68,9341300958534;0;100;0;93,8463305761835;232;60,4100030511239;2;2;3
330;1;ESCUELA DE PARVULOS LOS PINGUINITOS; ; ;1;1;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;1;42,7608441211693;63,3852868667784;82,8090909090909;100;94,2;95,6849984242809;212;66,2986377554179;2;2;3
332;8;ESCUELA GABRIELA MISTRAL; ; ;1;1;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;1;43,080526579182;73,4000645989995;89,71;100;84,5833333333333;92,6667404291264;212;68,4902624830917;1;2;1
333;6;ESCUELA DE PARVULOS BLANCA NIEVES; ; ;1;1;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;1;42,7608441211693;63,3852868667784;95,3454545454545;100;79;95,7409491247408;212;66,3031287277008;2;2;3
335;2;COLEGIO EVANGELICO JOSE LANCASTER; ; ;3;2;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;1;39,1912721898883;61,7935019589668;90,22;75;35,8333333333333;92,9155683858167;232;60,9492429703157;2;2;3
336;0;LICEO EXPERIMENTAL ARTISTICO-APLICACION; ; ;3;2;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;1;51,3216829009135;57,402842729011;74,8;100;55,3333333333333;94,7242681315595;231;65,1558242930708;2;2;3
337;9;COLEGIO SANTA TERESITA; ; ;3;2;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;1;70,6983395466731;60,1284543114125;83,97;100;93,5833333333333;95,1125586307342;231;75,6364824048927;1;2;1
340;9;CENTRO TRATAMIEN.INTEGRAL RAYITO DE SOL; ; ;3;2;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;1; ; ;93,125;100;79,25;98,0471953946955;251;94,6296657429832;2;1;2
341;7;COLEGIO PARTICULAR ADVENTISTA; ; ;3;2;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;1;50,3043889097077;62,7360957263392;90,56;75;73,5833333333333;96,4717020050846;231;68,0152718077521;2;2;3
342;5;COLEGIO INGLES SAN JOSE; ; ;3;2;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;1;69,3954455510622;63,5310583233017;84,36;100;98,3333333333333;95,6866169273897;231;76,4943335751099;1;2;1
343;3;ESCUELA PRESBITERIANA; ; ;3;2;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;1;46,9961537743539;58,2170919684175;84,31;100;82,9166666666667;95,6348255684689;211;65,9334576060643;2;2;3
344;1;COLEGIO SANTA EMILIA; ; ;3;2;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;1;58,4137537691164;64,718765647979;93,79;100;87,8333333333333;95,7650059210106;231;72,8217112452962;2;2;3
350;6;COLEGIO LIDIA MORENO; ; ;3;2;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;1;63,4197199959788;63,4788124458144;92,62;87,5;100;97,111053287642;231;74,9109956066214;1;2;1
356;5;COLEGIO CORAZON DE MARIA; ; ;3;2;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;1;61,7606562937325;62,1234174699534;0;87,5;0;96,3770113245124;231;63,1989422116607;2;2;3
365;4;COLEGIO EAGLE SCHOOL; ; ;3;2;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;1;54,5406495154885;57,8296800888342;80,41;87,5;70,75;94,0654865954044;231;67,1788577965933;2;2;3
367;0;COMPLEJO EDUCATIVO JUAN JOSE LATORRE BENAVENT; ; ;2;1;2;21;2102;MEJILLONES;21;ANTOFAGASTA - TOCOPILLA;1;34,3017001839096;54,0526849074532;0;100;0;91,1960335643095;232;49,8895082262815;2;2;3
368;9;ESCUELA BASICA JULIA HERRERA VARAS; ; ;2;1;2;21;2102;MEJILLONES;21;ANTOFAGASTA - TOCOPILLA;1;39,0258466324373;57,347680238014;85,94;75;51,5;96,5244338983111;212;60,9636891782742;2;2;3
369;7;ESCUELA LUCILA GODOY ALCAYAGA; ; ;2;1;2;21;2102;MEJILLONES;21;ANTOFAGASTA - TOCOPILLA;2;52,0956575049675;60,7785173665586;84,1444444444445;100;92;95,8962893812149;221;69,0392284700083;2;2;3
370;0;ESCUELA ESTACION BAQUEDANO; ; ;2;1;2;21;2103;SIERRA GORDA;21;ANTOFAGASTA - TOCOPILLA;1;44,9960107842147;60,5711020584532;85,77;87,5;52,8333333333333;97,7077373500364;212;64,642001450201;2;2;3
371;9;ESCUELA CARACOLES; ; ;2;1;2;21;2103;SIERRA GORDA;21;ANTOFAGASTA - TOCOPILLA;2;49,9553649998607;64,5315018053708;0;87,5;0;94,7233707462085;221;59,1414471196181;2;2;3
372;7;LICEO POLITECNICO JOSE MIGUEL QUIROZ; ; ;2;1;2;21;2104;TALTAL;21;ANTOFAGASTA - TOCOPILLA;1;35,8809444851392;59,2734294365473;0;37,5;0;94,3968819498697;232;51,3898237307061;2;2;3
373;5;LICEO JUAN CORTES-MONROY CORTES; ; ;2;1;2;21;2104;TALTAL;21;ANTOFAGASTA - TOCOPILLA;1;44,9264063559686;61,0060960496676;83,09;100;78,5833333333333;97,5998547761498;232;66,0910119630349;2;1;2
